topology,agent_count,model_size,train_t,push_t,agg_t
powerlaw,12,large,29.7708301669918,0.2428197679691948,0.04401673702523112
powerlaw,48,large,29.148902416054625,1.8582417650031857,0.03267921309452504
powerlaw,48,large,27.669139895995613,0.41598223109031096,0.03105120698455721
powerlaw,48,large,31.31688483490143,0.5692996380967088,0.04503006592858583
powerlaw,48,large,37.588656576990616,0.5587229949887842,0.038084358151536435
powerlaw,48,large,28.670412135950755,0.00029265997000038624,0.017268911004066467
powerlaw,48,large,28.74246008793125,1.4610531399957836,0.033397573977708817
powerlaw,48,large,32.276285156956874,0.5864135130541399,0.042573488026391715
powerlaw,48,large,26.457944396010134,0.5321639390895143,0.03821808594511822
powerlaw,48,large,36.69779575994471,0.8819337420281954,0.037033001019153744
powerlaw,48,large,30.401152106933296,1.1681651800172403,0.03387601795839146
powerlaw,48,large,31.497612465987913,0.6001328660640866,0.03218280401779339
powerlaw,48,large,26.332974346005358,0.5380096899461932,0.033467733999714255
powerlaw,48,large,29.927430153940804,0.538444539939519,0.036376443051267415
powerlaw,48,large,26.585714661923703,0.5569151021190919,0.03424397797789425
powerlaw,48,large,32.83250517799752,0.2833733659936115,0.03411640686681494
powerlaw,48,large,31.35506988404086,0.39965400396613404,0.03527966100955382
powerlaw,48,large,32.44328440207755,0.37243464996572584,0.04058496904326603
powerlaw,48,large,31.601934875943698,0.4448480929713696,0.043489190051332116
powerlaw,48,large,31.107994098041672,0.3944964969996363,0.040126794076059014
powerlaw,48,large,30.107291482039727,0.45231669291388243,0.03208191198064014
powerlaw,48,large,31.95095380890416,0.2720089809736237,0.03846312395762652
powerlaw,48,large,33.23433999798726,0.42628499906277284,0.042051377007737756
powerlaw,48,large,29.70565472205635,0.390721011091955,0.03226068109506741
powerlaw,48,large,29.168869137007277,1.0042234651045874,0.03509900294011459
powerlaw,48,large,31.32441989990184,0.25311861594673246,0.03455169900553301
powerlaw,48,large,28.48886135808425,0.4141080111148767,0.03176963696023449
powerlaw,48,large,29.937329501030035,2.197981141973287,0.03954496007645503
powerlaw,48,large,32.6698128930293,0.2676586289308034,0.03368231299100444
powerlaw,48,large,30.66899131098762,1.2675442870822735,0.03435541607905179
powerlaw,48,large,29.965622940042522,0.3612555810250342,0.039189208997413516
powerlaw,48,large,28.915373367024586,0.3754817640292458,0.031455830903723836
powerlaw,48,large,31.002710674889386,0.3405587759334594,0.03524276509415358
powerlaw,48,large,28.702994639985263,0.3035106270108372,0.029911541030742228
powerlaw,48,large,30.900474613008555,0.5270379480789416,0.03586927300784737
powerlaw,48,large,29.48621905397158,0.4476856109686196,0.03334733203519136
powerlaw,48,large,33.35389101691544,0.2505003080586903,0.033377067069523036
powerlaw,48,large,28.792610814096406,0.3753696789499372,0.03020521393045783
powerlaw,48,large,27.558972255908884,0.27316754404455423,0.03307805798249319
powerlaw,48,large,29.3891703079571,1.2637042899732478,0.038835953921079636
powerlaw,48,large,30.7575681200251,0.37987538205925375,0.03556926903547719
powerlaw,48,large,27.60508971195668,0.6314064319594763,0.03291169396834448
powerlaw,48,large,30.126189296948723,0.3445065591367893,0.0401049570646137
powerlaw,48,large,26.16370003693737,0.4714993830421008,0.039202505024150014
powerlaw,48,large,28.169146617001388,0.5589385180501267,0.03473149798810482
powerlaw,48,large,29.968247331969906,0.5302475519711152,0.03322588111041114
powerlaw,48,large,26.205199150077533,0.39560959907248616,0.03352204506518319
powerlaw,48,large,26.361558979959227,0.00030102895107120275,0.017040981038007885
powerlaw,48,large,33.694986334012356,0.27113561698934063,0.033759714977350086
powerlaw,768,largex2,31.004919957998936,0.6316669610059762,0.03584429000329692
powerlaw,768,largex2,29.688046359049622,1.1610933889751323,0.033452515956014395
powerlaw,768,largex2,28.189904356004263,1.2493587989993102,0.03727420000359416
powerlaw,768,largex2,26.489155513005244,1.1429610470004263,0.03329616900373367
powerlaw,768,largex2,26.484342141993693,1.0105072709993692,0.032890968999709
powerlaw,768,largex2,29.979494862000138,1.3514575629997125,0.03961690500000259
powerlaw,768,largex2,26.450002097990364,0.7351851098937914,0.03164783801184967
powerlaw,768,largex2,33.26573121399633,0.6474712880008155,0.036076721000426915
powerlaw,768,largex2,32.62023071400472,0.794408303045202,0.03447932199924253
powerlaw,768,largex2,30.447806819000107,0.6846954150023521,0.03578445199673297
powerlaw,768,largex2,26.98308508109767,1.9591824639355764,0.03155009605688974
powerlaw,768,largex2,30.936995992000448,17.730256325998198,0.06596761800756212
powerlaw,768,largex2,33.858357703000365,0.0003314419991511386,0.0166337100090459
powerlaw,768,largex2,30.304685263003194,1.7592202019986871,0.03366799599825754
powerlaw,768,largex2,27.992436972039286,1.0425158150028437,0.03246966906590387
powerlaw,768,largex2,32.33881729099812,1.273143707003328,0.032690340995031875
powerlaw,768,largex2,31.827219614006026,1.6855494079973141,0.03468367700043018
powerlaw,768,largex2,27.225989834027132,0.7966480629984289,0.03406633296981454
powerlaw,768,largex2,30.296802784003376,0.9554245510043984,0.03443401399636059
powerlaw,768,largex2,34.39509824500419,4.3690773849994,0.041683108003780944
powerlaw,768,largex2,26.518912887004262,1.2092979219996778,0.031227949002641253
powerlaw,768,largex2,31.571388138982,1.4711930790217593,0.033315281092654914
powerlaw,768,largex2,32.2674447589925,0.9963854479938163,0.0331293379967974
powerlaw,768,largex2,28.848396219993447,0.9014053079990845,0.03307563599810237
powerlaw,768,largex2,30.963935662995937,1.417848935998336,0.03572667199841817
powerlaw,768,largex2,27.243290738988435,1.8760206469742116,0.03608906001318246
powerlaw,768,largex2,27.518546918992797,4.004203944001347,0.033700833999319
powerlaw,768,largex2,34.40068076599346,0.5231647300024633,0.030665780999697745
powerlaw,768,largex2,26.573150629999873,1.1341643039995688,0.03857230999710737
powerlaw,768,largex2,26.4525770629989,1.146798346995638,0.034547501996712526
powerlaw,768,largex2,29.83341601601569,2.89239010901656,0.03542629902949557
powerlaw,768,largex2,35.43194291900727,0.912011893989984,0.03858864898211323
powerlaw,768,largex2,31.22433513299984,0.6148729150008876,0.03467149599600816
powerlaw,768,largex2,28.752484910997737,5.251590696992935,0.037716810998972505
powerlaw,768,largex2,26.443351635,0.7416545650048647,0.03310267200140515
powerlaw,768,largex2,26.851945127004,1.1233287469985953,0.03382285800034879
powerlaw,768,largex2,28.87297156600107,0.9191390720006893,0.03342639800030156
powerlaw,768,largex2,26.577730060002068,1.5315894809973543,0.030901490994438063
powerlaw,768,largex2,26.729108232000726,1.0618388060029247,0.030898090004484402
powerlaw,768,largex2,29.288279667001916,1.080427584998688,0.03163677800694131
powerlaw,768,largex2,28.849299854999117,0.8141455989971291,0.031181726004433585
powerlaw,768,largex2,26.561662503983825,0.9951214580796659,0.029861134942620993
powerlaw,768,largex2,26.420727640099358,0.7471442129462957,0.03076978598255664
powerlaw,768,largex2,29.466367171004094,0.6741598400003568,0.03224091299853171
powerlaw,768,largex2,31.782678160991054,0.0003261860038037412,0.017525776002003113
powerlaw,768,largex2,26.917836846998398,1.0298336080013542,0.03180922700630617
powerlaw,768,largex2,27.638308544999745,2.407141966996278,0.03594344299926888
powerlaw,768,largex2,29.97758629300006,1.6670783759982442,0.04494792599871289
powerlaw,768,largex2,31.306701463003265,1.7158043950003048,0.035178244008420734
powerlaw,768,largex2,27.319699680025224,0.6249680920154788,0.03152982995379716
powerlaw,768,largex2,28.27888323699881,0.8820649239969498,0.03792117199191125
powerlaw,768,largex2,28.288297736027744,0.9372195809264667,0.02884985797572881
powerlaw,768,largex2,30.094345757039264,0.6211195000214502,0.03143580403411761
powerlaw,768,largex2,32.19425718599814,4.222586719006358,0.03594147499461542
powerlaw,768,largex2,32.704869483997754,1.7373387640000146,0.03767206900010933
powerlaw,768,largex2,27.212966642000538,0.0002780419963528402,0.014646488001744729
powerlaw,768,largex2,29.970929621136747,0.7132699590292759,0.03120259800925851
powerlaw,768,largex2,30.160504363971995,1.232101055997191,0.033623038965743035
powerlaw,768,largex2,27.011893539001903,1.1481577299964556,0.03448688499702257
powerlaw,768,largex2,32.640806245999556,0.6729444470001908,0.03235503700125264
powerlaw,768,largex2,29.61313491600231,1.1436084610031685,0.033461750997958006
powerlaw,768,largex2,27.200004322992754,0.0002908079986809753,0.015943777001666604
powerlaw,768,largex2,27.360719183052424,1.6421272569568828,0.03523911291267723
powerlaw,768,largex2,26.975765275001322,0.0002981999969051685,0.016521108002052642
powerlaw,768,largex2,33.40905052196467,0.6134317549876869,0.030613630078732967
powerlaw,768,largex2,27.256185007994645,1.6363765650021378,0.04091009200055851
powerlaw,768,largex2,30.996352475020103,1.8153885480132885,0.03774875291856006
powerlaw,768,largex2,29.345281138957944,0.6238418710418046,0.03289421700173989
powerlaw,768,largex2,29.52290945412824,0.8591372719965875,0.033675877028144896
powerlaw,768,largex2,29.261310624006,0.00030573199546779506,0.01637846800076659
powerlaw,768,largex2,26.475896364001528,0.0003305630016257055,0.015914462994260248
powerlaw,768,largex2,26.871704199005762,1.9066658100018685,0.032149113994819345
powerlaw,768,largex2,26.600717231995077,1.4624153909971938,0.03185840700825793
powerlaw,768,largex2,29.396901546002482,1.5017071229958674,0.034592332998727215
powerlaw,768,largex2,33.7370092109777,0.7157372069195844,0.029966142028570175
powerlaw,768,largex2,26.586728345002484,0.615106419998483,0.029706834997341502
powerlaw,768,largex2,29.402319527001964,1.213096352003049,0.0335300700062362
powerlaw,768,largex2,29.12944768200032,1.105220580000605,0.03641514299670234
powerlaw,768,largex2,29.59774722899965,2.5553184620039247,0.037138378003874095
powerlaw,768,largex2,27.607445724948775,0.8440074429381639,0.03282570908777416
powerlaw,768,largex2,26.768829174921848,0.7922631078981794,0.03088208194822073
powerlaw,768,largex2,29.625413004949223,0.0003997129970230162,0.02134519297396764
powerlaw,768,largex2,29.705934792000335,2.6984757169993827,0.048375381007645046
powerlaw,768,largex2,34.14594106201548,1.0746141609852202,0.03700108197517693
powerlaw,768,largex2,31.198947029995907,0.00032413699591415934,0.016532532004930545
powerlaw,768,largex2,30.745273481003096,1.2984687309981382,0.03518482099752873
powerlaw,768,largex2,28.336258952971548,1.1517228620359674,0.03316860203631222
powerlaw,768,largex2,29.402428679924924,0.7271819800371304,0.03129808889934793
powerlaw,768,largex2,26.66427656399901,1.3207459179975558,0.03626776599776349
powerlaw,768,largex2,29.16069943102775,1.3114326170179993,0.03529072704259306
powerlaw,768,largex2,31.222768873998575,9.868156575001194,0.03936873199563706
powerlaw,768,largex2,27.053783362000104,2.4930515010055387,0.04403125200042268
powerlaw,768,largex2,32.61646670499613,1.122070420991804,0.032331129998055985
powerlaw,768,largex2,28.121675728005357,1.2916274240415078,0.03217360706184991
powerlaw,768,largex2,28.365315168997768,0.00032176400054595433,0.016395661001297412
powerlaw,768,largex2,30.082319016997644,0.9006779309966078,0.03129265399911674
powerlaw,768,largex2,27.820177486006287,1.1660770419985056,0.03169882699512527
powerlaw,768,largex2,30.015483393995964,0.0003514649979479145,0.01696109100157628
powerlaw,768,largex2,35.982011965999845,1.4412579109994113,0.03132534799806308
powerlaw,768,largex2,26.26948893000008,1.030860965998727,0.031629631001123926
powerlaw,768,largex2,26.561094300996047,0.7726907409378327,0.029834183980710804
powerlaw,768,largex2,30.92993697699785,1.3322242559988808,0.04323939599635196
powerlaw,768,largex2,31.058630480998545,1.091029156006698,0.03594791700015776
powerlaw,768,largex2,34.79277199797798,1.0799176020082086,0.03755888098385185
powerlaw,768,largex2,26.880856021998625,1.4752320699953998,0.030892270002368605
powerlaw,768,largex2,31.803106916006072,1.4440217039991694,0.033724449000146706
powerlaw,768,largex2,30.399246878994745,0.0003477969985397067,0.016376487001252826
powerlaw,768,largex2,29.1444330131053,1.263891886046622,0.04021824704250321
powerlaw,768,largex2,26.823730718999286,2.5865450489982322,0.03130986499672872
powerlaw,768,largex2,29.482734302993777,3.882669167003769,0.040713643000344746
powerlaw,768,largex2,30.28283781400023,0.8559814120053488,0.04258737499912968
powerlaw,768,largex2,28.904749114008155,1.5143971870129462,0.037972480029566213
powerlaw,768,largex2,34.27492252003867,1.0530008089845069,0.036587643960956484
powerlaw,768,largex2,26.713548427913338,1.7154657970240805,0.03411366997170262
powerlaw,768,largex2,27.8283408730058,1.4560275381081738,0.03543775400612503
powerlaw,768,largex2,31.752059964997898,1.5266360890018404,0.039393539998854976
powerlaw,768,largex2,27.441701462987112,1.2434839440393262,0.035474439966492355
powerlaw,768,largex2,26.64649576600641,0.00031429999580723234,0.016418487994087627
powerlaw,768,largex2,32.05783107600291,5.337772466999013,0.038738845996704185
powerlaw,768,largex2,36.11066858299819,3.0368782809964614,0.03880020199721912
powerlaw,768,largex2,26.942383351004537,1.0418588939974143,0.03158875799636007
powerlaw,768,largex2,29.6015593000011,0.00029279100272106007,0.015558543997030938
powerlaw,768,largex2,26.91329816600046,0.0003518859994073864,0.0163938989971939
powerlaw,768,largex2,31.25902554386994,0.9959086728631519,0.0336091149947606
powerlaw,768,largex2,32.53850041599799,0.6547672800006694,0.030201883004338015
powerlaw,768,largex2,30.0381030299759,0.8388594050193205,0.0339545379683841
powerlaw,768,largex2,29.130345509995095,0.6804615669971099,0.04068821400142042
powerlaw,768,largex2,32.12473563399908,0.0003506360008032061,0.017431810996640706
powerlaw,768,largex2,31.16215780802304,0.572139551048167,0.03337103989906609
powerlaw,768,largex2,26.454132102000585,0.7506939870036149,0.03310518500074977
powerlaw,768,largex2,31.324231321003026,0.5915800689981552,0.03540821600108757
powerlaw,768,largex2,30.05144031398231,1.2062031101668254,0.0356654969509691
powerlaw,768,largex2,28.961961601995426,1.6406827089995204,0.034220213998196414
powerlaw,768,largex2,28.643949043998873,8.194640326000808,0.04032758899847977
powerlaw,768,largex2,32.37513154299813,0.9975795929967717,0.0347989760011842
powerlaw,768,largex2,31.081426167995232,0.5704677740031912,0.03200658399509848
powerlaw,768,largex2,28.059696330998122,1.5654026479969616,0.03587004399742
powerlaw,768,largex2,30.67836565291509,0.6850049570202827,0.031902173068374395
powerlaw,768,largex2,28.101268953992985,0.9586451690411195,0.031514068075921386
powerlaw,768,largex2,29.08018133189762,0.9295607120147906,0.03275180497439578
powerlaw,768,largex2,29.113791270996444,1.1885782680001284,0.03182361899962416
powerlaw,768,largex2,31.424437426001532,1.0454791859992838,0.036340646001917776
powerlaw,768,largex2,28.56633878300272,2.3969397150031,0.03319995900528738
powerlaw,768,largex2,26.63202795700272,1.7777168409993465,0.035047043002123246
powerlaw,768,largex2,28.96975394600304,1.038611169999058,0.034516578998591285
powerlaw,768,largex2,26.307805561998975,0.00028068100073141977,0.01655271100025857
powerlaw,768,largex2,30.944257319006283,0.6312184939997678,0.029672132994164713
powerlaw,768,largex2,26.757097130990587,0.0003016929840669036,0.01574215991422534
powerlaw,768,largex2,32.340505891887005,0.544325188966468,0.03180671692825854
powerlaw,768,largex2,31.903390751998813,0.0003498699988995213,0.017682565998256905
powerlaw,768,largex2,26.34776296799828,0.6629706370003987,0.03114177199677215
powerlaw,768,largex2,32.172589991994755,0.5422608409971872,0.03338229299697559
powerlaw,768,largex2,28.558243164003215,0.7306796589982696,0.030575277996831574
powerlaw,768,largex2,26.633819684004266,0.7201995969990094,0.030831740001303842
powerlaw,768,largex2,27.915138647003914,0.6542756219969306,0.034358152999629965
powerlaw,768,largex2,28.89044921094319,1.2974279280751944,0.030998372938483953
powerlaw,768,largex2,26.4089936149976,1.0582980640065216,0.029768379994493444
powerlaw,768,largex2,31.405886697990354,0.6124937459826469,0.03080683300504461
powerlaw,768,largex2,26.851321590995212,1.029422453004372,0.03204579600060242
powerlaw,768,largex2,31.304974901002424,11.905486906998703,0.055640482998569496
powerlaw,768,largex2,29.47500205399774,1.986992165002448,0.033737591009412427
powerlaw,768,largex2,27.353071811026894,1.2769284889218397,0.03271519998088479
powerlaw,768,largex2,28.944616067004972,0.6146162440054468,0.03297580999787897
powerlaw,768,largex2,27.17072587000439,0.6615515650009911,0.03223486499700812
powerlaw,768,largex2,28.773057887039613,0.00027994299307465553,0.015475747059099376
powerlaw,768,largex2,30.635493792004127,0.6259601410019968,0.030497845993522787
powerlaw,768,largex2,35.395873411995126,0.6792956690042047,0.03490525700181024
powerlaw,768,largex2,30.69557338300001,1.3690909299984924,0.030507443996611983
powerlaw,768,largex2,33.129077021996636,0.6477412690037454,0.03252373000213993
powerlaw,768,largex2,31.85550587599937,0.0003210230097465683,0.017635850002989173
powerlaw,768,largex2,26.564270448998286,0.727532153003267,0.03500830299890367
powerlaw,768,largex2,28.799521291999554,1.1080391959949338,0.0313790640066145
powerlaw,768,largex2,31.88188230200103,1.0414188360045955,0.029955061996588483
powerlaw,768,largex2,29.021430318942294,1.5809283119160682,0.03133034100756049
powerlaw,768,largex2,31.93479216808919,0.745105242007412,0.03357749403221533
powerlaw,768,largex2,27.501733842993417,0.6915235689957626,0.0336635040002875
powerlaw,768,largex2,34.50803301902488,0.0003636660403572023,0.017034506890922785
powerlaw,768,largex2,29.045566119002615,1.1420897479947598,0.03125993799767457
powerlaw,768,largex2,27.4024238740094,1.3337846030190121,0.031206606014166027
powerlaw,768,largex2,31.449091790003877,1.0883115550022922,0.03849724099927698
powerlaw,768,largex2,32.58625489900078,6.8896663910054485,0.039430353997886414
powerlaw,768,largex2,30.72718469594838,0.7128256230498664,0.03113444003975019
powerlaw,768,largex2,31.400603050995414,1.2599985059932806,0.03747222799574956
powerlaw,768,largex2,32.53410872900349,1.04874839400145,0.04162986799929058
powerlaw,768,largex2,30.09148892504163,0.7987804099684581,0.03314683504868299
powerlaw,768,largex2,31.371765747084282,0.9865993759594858,0.03429861890617758
powerlaw,768,largex2,31.846276682976168,2.0359024459612556,0.04154151206603274
powerlaw,768,largex2,32.592674927996995,0.0003494630000204779,0.01701611899625277
powerlaw,768,largex2,28.619725795000704,1.453907175004133,0.03306521599370171
powerlaw,768,largex2,27.26369253699886,0.6075558639968222,0.031631361995096086
powerlaw,768,largex2,26.392166512989206,1.212064251973061,0.030845376022625715
powerlaw,768,largex2,27.521464716999617,1.7446106790048361,0.03466198700334644
powerlaw,768,largex2,26.306154314996093,0.6764228920073947,0.029923751004389487
powerlaw,768,largex2,31.943344905997947,0.6804591110012552,0.03286430599837331
powerlaw,768,largex2,32.7415944779932,1.0494478050386533,0.03516105600283481
powerlaw,768,largex2,31.327458127998398,0.6436296650063014,0.034556926002551336
powerlaw,768,largex2,34.363775051082484,1.4683615869143978,0.038034565979614854
powerlaw,768,largex2,26.305292266002652,0.6076902130007511,0.03126971099845832
powerlaw,768,largex2,36.071726009002305,0.8483858239960682,0.035263378002127865
powerlaw,768,largex2,30.11319889299557,1.8507313180016354,0.03516090999619337
powerlaw,768,largex2,32.220873844999005,0.6191625720020966,0.0312221639942436
powerlaw,768,largex2,32.706120405993715,2.387589776997629,0.039948566001839936
powerlaw,768,largex2,26.94971813703887,0.8990010740235448,0.03230473096482456
powerlaw,768,largex2,29.230383623005764,2.906096056001843,0.033363681999617256
powerlaw,768,largex2,27.148662174062338,1.8044974571093917,0.03367578500183299
powerlaw,768,largex2,32.62728364600116,9.896723410998675,0.04550790100256563
powerlaw,768,largex2,27.222086819998367,2.077135775998613,0.03501982399757253
powerlaw,768,largex2,31.665633439002704,1.5860057920035615,0.0319627609969757
powerlaw,768,largex2,30.038857819996338,1.3994294200019795,0.03437628100073198
powerlaw,768,largex2,32.41900482701021,0.9934321179971448,0.0322883679982624
powerlaw,768,largex2,33.28249302699987,0.9578817129986419,0.03468757899827324
powerlaw,768,largex2,31.120844533004856,0.7657457349996548,0.03749543400044786
powerlaw,768,largex2,29.88063377799699,0.00029437900229822844,0.016131607990246266
powerlaw,768,largex2,33.95419118399877,1.8514609050034778,0.04234117699888884
powerlaw,768,largex2,26.83522364700184,1.0512304029980442,0.03250479899725178
powerlaw,768,largex2,27.522406690994103,1.1036793690072955,0.03240222599924891
powerlaw,768,largex2,28.410360983001738,0.0002903700005845167,0.016975403999822447
powerlaw,768,largex2,27.16113118499925,1.1367607440006395,0.03433853199749137
powerlaw,768,largex2,33.926474886000506,0.7799708659986209,0.03470025299611734
powerlaw,768,largex2,34.5222999220714,1.1255936240195297,0.03676556906430051
powerlaw,768,largex2,26.515715213001386,0.7015363189966592,0.031429040998773417
powerlaw,768,largex2,29.99892021999767,0.0003051610037800856,0.016874484001164092
powerlaw,768,largex2,35.064857574998314,1.0658650479999778,0.03428868500122917
powerlaw,768,largex2,31.476174993000313,0.6205146279971814,0.03303963599682902
powerlaw,768,largex2,31.99331990198698,1.1422023869818076,0.03932666397304274
powerlaw,768,largex2,31.07794929697411,0.00032864901004359126,0.016633995051961392
powerlaw,768,largex2,27.480572673001006,0.6400357300008181,0.0295091109983332
powerlaw,768,largex2,31.779579831985757,0.7111742629203945,0.03437920403666794
powerlaw,768,largex2,28.721576626998285,1.0706586929991317,0.03447602500455105
powerlaw,768,largex2,27.046414524000284,1.350724749994697,0.03251719000036246
powerlaw,768,largex2,27.88249318200178,0.7836891739971179,0.032644853003148455
powerlaw,768,largex2,32.295232315998874,0.8391675890015904,0.0435597420000704
powerlaw,768,largex2,33.6606632210096,0.000289439001790015,0.01678363300379715
powerlaw,768,largex2,32.573502073966665,1.5567115010053385,0.03642364696133882
powerlaw,768,largex2,30.296268123005575,1.5757841489976272,0.032608861998596694
powerlaw,768,largex2,27.209277744997962,0.9236282869969727,0.040559033001045464
powerlaw,768,largex2,28.46569538499898,2.0303972140027327,0.0367230100055167
powerlaw,768,largex2,27.685465996997664,1.1109697890024108,0.032275738994940184
powerlaw,768,largex2,33.301448612997774,0.7328831140039256,0.03214348800247535
powerlaw,768,largex2,30.307693638002092,0.8020146460003161,0.03557497400106513
powerlaw,768,largex2,26.9379402630002,0.8173275469998771,0.03301178800029447
powerlaw,768,largex2,30.44241576499917,0.688392214000487,0.032363880000048084
powerlaw,768,largex2,26.677266404003603,1.0669904259993928,0.03383228499660618
powerlaw,768,largex2,31.56496361399695,0.7990844389969425,0.03351734900570591
powerlaw,768,largex2,30.066570146998856,0.6346375510329381,0.03209389699622989
powerlaw,768,largex2,28.095042857003136,2.485198256003059,0.034409810996294254
powerlaw,768,largex2,32.50015326700304,1.892202062997967,0.03516583500459092
powerlaw,768,largex2,30.46438366700022,2.68566744400232,0.03640183299648925
powerlaw,768,largex2,36.09724451799775,2.7443969689993537,0.03556637599831447
powerlaw,768,largex2,33.691034543007845,0.6253071040046052,0.03503500299848383
powerlaw,768,largex2,27.71129408699926,0.0003069569975195918,0.015433143005793681
powerlaw,768,largex2,30.24573391300146,1.491961721003463,0.03435999299836112
powerlaw,768,largex2,31.06786026899863,0.6072028630005661,0.03189670800566091
powerlaw,768,largex2,32.22531458200683,0.7159765360011079,0.034632307000720175
powerlaw,768,largex2,28.299698609003826,1.3488654910033802,0.03143701899898588
powerlaw,768,largex2,31.591615747001924,1.1922241860047507,0.033548234998306725
powerlaw,768,largex2,33.9465574829992,0.9681759720006085,0.034448624996002764
powerlaw,768,largex2,31.955287002998375,1.113657488996978,0.03523048700299114
powerlaw,768,largex2,28.93710603800355,1.233707802999561,0.032486359999893466
powerlaw,768,largex2,31.425114414003474,0.0003227279994462151,0.01740092399631976
powerlaw,768,largex2,26.878652825002064,1.183686091004347,0.03137593299834407
powerlaw,768,largex2,32.37515733799955,1.2342847400032042,0.032465437001519604
powerlaw,768,largex2,30.028036094005074,1.903775703995052,0.03359985800125287
powerlaw,768,largex2,28.30564490694087,1.2248086640029214,0.03548910206882283
powerlaw,768,largex2,34.40572925208835,1.145251784939319,0.032962661993224174
powerlaw,768,largex2,32.28449237699897,0.9914353630083497,0.03915457100447384
powerlaw,768,largex2,36.023846353004046,0.0002699719952943269,0.019051100007345667
powerlaw,768,largex2,31.832708515001286,0.6261287519992038,0.03283411599841202
powerlaw,768,largex2,27.454392009000003,1.4647589109954424,0.03704067200305872
powerlaw,768,largex2,28.386335641989717,0.0003082409966737032,0.01616192900110036
powerlaw,768,largex2,27.079667845002405,0.0003174860030412674,0.015170321003097342
powerlaw,768,largex2,27.294339725049213,0.000291934993583709,0.016614080930594355
powerlaw,768,largex2,27.357483248997596,0.6562454739942041,0.03178014299919596
powerlaw,768,largex2,27.20421010800419,1.3464202120012487,0.0323356699955184
powerlaw,768,largex2,28.831410509003035,1.5149409059995378,0.03039233999516
powerlaw,768,largex2,28.120509112952277,1.496198225999251,0.04067795898299664
powerlaw,768,largex2,30.849493058998632,0.9971448310025153,0.03351463699800661
powerlaw,768,largex2,26.80691108600149,1.321888038997713,0.03190709400223568
powerlaw,768,largex2,28.92044583700408,1.1004084560008778,0.03344927099897177
powerlaw,768,largex2,28.26782718999675,0.00036940299469279125,0.016163684998900862
powerlaw,768,largex2,28.618619152002793,1.2357708829986223,0.03199668600427685
powerlaw,768,largex2,31.38587092900343,0.5970768199986196,0.033380293996742694
powerlaw,768,largex2,30.495149413993204,0.740779700998246,0.033371760000591166
powerlaw,768,largex2,30.607847119004873,1.7725635680035339,0.030132866999338148
powerlaw,768,largex2,28.64891592100321,2.7166769790019316,0.03213005199722829
powerlaw,768,largex2,33.90654483897379,0.8019211350474507,0.032643143087625504
powerlaw,768,largex2,32.90394104799998,1.9697904900021967,0.04201081300197984
powerlaw,768,largex2,28.76429867400293,0.9014747870023712,0.03398137499607401
powerlaw,768,largex2,31.35550822499863,0.0002963010010716971,0.016197547000047052
powerlaw,768,largex2,29.459714803004317,0.0003202869920642115,0.017213751998497173
powerlaw,768,largex2,27.89505852199727,0.7245005950062477,0.03387876299893833
powerlaw,768,largex2,26.789727214003506,0.8216026789996249,0.03156710799885332
powerlaw,768,largex2,30.091570200002025,2.2512443880004867,0.034198577002825914
powerlaw,768,largex2,28.687397081004747,0.8722182340025029,0.03455994599789847
powerlaw,768,largex2,29.88272751000477,0.7302769329980947,0.033363415001076646
powerlaw,768,largex2,31.77201972400144,0.6683786759967916,0.030225442998926155
powerlaw,768,largex2,26.529342080997594,0.7299764110030083,0.03361700200184714
powerlaw,768,largex2,31.237631990999944,2.377770262002741,0.03532795399223687
powerlaw,768,largex2,28.284423737997713,1.0946244280021347,0.03230742500090855
powerlaw,768,largex2,29.571452674106695,0.8084850240265951,0.0336301289498806
powerlaw,768,largex2,35.58884882399798,3.795663474003959,0.0388877559962566
powerlaw,768,largex2,30.6738321680059,0.6343727059975208,0.030188147004082566
powerlaw,768,largex2,29.202585760001966,1.8816567489957379,0.035094058999675326
powerlaw,768,largex2,27.18642517000262,1.1012674279954808,0.0319941040033882
powerlaw,768,largex2,30.28895864399965,1.3042713760005427,0.03663684500497766
powerlaw,768,largex2,31.58394180999676,0.683988146003685,0.03235523400144302
powerlaw,768,largex2,29.370187295000505,1.1545152830003644,0.03491856399705284
powerlaw,768,largex2,31.35150455999974,0.0002953390030597802,0.016351373997167684
powerlaw,768,largex2,31.931643956002517,0.7053903889973299,0.034362904996669386
powerlaw,768,largex2,29.950431821995153,1.3695872440002859,0.033544576002896065
powerlaw,768,largex2,31.044871580998006,0.00037304799843695946,0.017656677995546488
powerlaw,768,largex2,27.032552007003687,1.2733460878953338,0.03581180400215089
powerlaw,768,largex2,27.313868837998598,1.0420068080020428,0.03170786799819325
powerlaw,768,largex2,27.351540522995492,0.0002908139977080282,0.016181330000108574
powerlaw,768,largex2,28.476862137002172,1.7043534770018596,0.03306195699769887
powerlaw,768,largex2,27.258645007001178,0.6703360500032431,0.032868214995687595
powerlaw,768,largex2,30.796636351005873,0.7256514959990454,0.034049428995786
powerlaw,768,largex2,26.96627812000588,1.0967830269983097,0.036092719001317164
powerlaw,768,largex2,27.27877905599962,0.6809367320020101,0.03189171499980148
powerlaw,768,largex2,29.71618007899815,0.736767205002252,0.0304741300024034
powerlaw,768,largex2,26.9808770760028,2.2820930229936494,0.03354304100139416
powerlaw,768,largex2,30.45918165400144,0.5618447420019947,0.03566195399616845
